Product ID,Product Name,Category,Price,Units Sold,Total Sales,Rating,Review Sentiment,Market,Date
B1176,Into the Night,Mist,10.45,172,1797.4,3.7,Positive,Canada,06-05-2024
B1177,Crisp Morning Air,Hand Soap,11.38,110,1251.8,3.4,Positive,UK,17-05-2024
B1178,Fresh Balsam,Candle,6.53,57,372.21,4.3,Positive,Canada,18-07-2024
B1179,Mahogany Teakwood,Candle,12.69,34,431.46,3.1,Neutral,India,09-01-2024
B1180,Aromatherapy Eucalyptus,Lotion,27.38,117,3203.46,4.7,Positive,US,03-03-2024
B1181,Sweet Pea,Shower Gel,27.84,140,3897.6,3.5,Positive,US,30-01-2024
B1182,Crisp Morning Air,Hand Soap,16.1,44,708.4,4.2,Positive,UK,22-06-2024
B1183,Crisp Morning Air,Hand Soap,23.86,154,3674.44,4.1,Negative,UK,25-04-2024
B1184,Ocean,Shower Gel,7.19,161,1157.59,4.5,Neutral,Canada,20-03-2024
B1185,Kitchen Lemon,Hand Soap,10.77,71,764.67,3.8,Neutral,US,15-02-2024
B1186,Champagne Toast,Candle,14.25,143,2037.75,3.4,Positive,US,28-04-2024
B1187,Ocean,Shower Gel,5.03,123,618.69,3.2,Neutral,Canada,11-02-2024
B1188,Ocean,Shower Gel,9.52,120,1142.4,4.4,Positive,India,14-06-2024
B1189,Mahogany Teakwood,Candle,13.81,144,1988.64,4.6,Positive,Germany,05-05-2024
B1190,Aromatherapy Eucalyptus,Lotion,14.15,34,481.1,3.9,Neutral,Australia,08-05-2024
B1191,Fresh Balsam,Candle,14.29,150,2143.5,4.1,Neutral,India,21-03-2024
B1192,Peach Bellini,Hand Soap,29.32,52,1524.64,4.4,Positive,India,22-05-2024
B1193,Aromatherapy Eucalyptus,Lotion,6.26,96,600.96,4.8,Positive,Germany,14-07-2024
B1194,Ocean,Shower Gel,6.68,106,708.08,4.2,Positive,Australia,28-05-2024
B1195,Fresh Balsam,Candle,11.9,89,1059.1,4.7,Positive,Canada,11-05-2024
B1196,Fresh Balsam,Candle,23.85,51,1216.35,3,Positive,India,24-02-2024
B1197,A Thousand Wishes,Mist,8.19,68,556.92,3.3,Negative,UK,16-01-2024
B1198,Japanese Cherry Blossom,Lotion,11.97,81,969.57,4.3,Neutral,India,10-07-2024
B1199,Warm Vanilla Sugar,Lotion,15.54,102,1585.08,4.2,Neutral,US,28-06-2024
B1200,Fresh Balsam,Candle,20.68,13,268.84,3.3,Positive,UK,13-01-2024
B1201,Mahogany Teakwood,Candle,26.31,43,1131.33,4.4,Positive,Germany,02-02-2024
B1202,Warm Vanilla Sugar,Lotion,14.32,59,844.88,3.1,Neutral,India,03-02-2024
B1203,Japanese Cherry Blossom,Lotion,13.39,22,294.58,3.8,Positive,Germany,01-01-2024
B1204,Japanese Cherry Blossom,Lotion,22.88,162,3706.56,3.5,Neutral,Australia,26-04-2024
B1205,Gingham Love,Mist,27.58,34,937.72,4.2,Positive,US,15-07-2024
B1206,Aromatherapy Eucalyptus,Lotion,9.05,163,1475.15,3.2,Positive,Germany,27-07-2024
B1207,Japanese Cherry Blossom,Lotion,12.46,165,2055.9,3.1,Negative,Germany,29-05-2024
B1208,Ocean,Shower Gel,7.98,17,135.66,3.5,Neutral,India,08-07-2024
B1209,Into the Night,Mist,20.5,110,2255,3.3,Positive,Canada,24-07-2024
B1210,Japanese Cherry Blossom,Lotion,17.17,138,2369.46,3.1,Positive,Australia,04-04-2024
B1211,Crisp Morning Air,Hand Soap,28.85,20,577,3.8,Neutral,US,09-02-2024
B1212,Sweet Pea,Shower Gel,25.1,102,2560.2,3.7,Positive,UK,14-03-2024
B1213,A Thousand Wishes,Mist,5.9,120,708,3.8,Positive,India,19-03-2024
B1214,Fresh Balsam,Candle,10.62,116,1231.92,3.7,Positive,Australia,03-06-2024
B1215,Champagne Toast,Candle,9.74,53,516.22,3.8,Positive,US,31-01-2024
B1216,Into the Night,Mist,11.39,115,1309.85,4.3,Negative,UK,08-07-2024
B1217,Sweet Pea,Shower Gel,13.01,182,2367.82,3.3,Positive,Germany,11-05-2024
B1218,Aromatherapy Eucalyptus,Lotion,23.37,162,3785.94,4.9,Positive,India,08-07-2024
B1219,Kitchen Lemon,Hand Soap,20.99,195,4093.05,3.6,Neutral,Germany,22-01-2024
B1220,Sweet Pea,Shower Gel,22.07,77,1699.39,3.4,Positive,Canada,25-07-2024
B1221,Fresh Balsam,Candle,29.14,82,2389.48,4.9,Negative,UK,17-02-2024
B1222,Japanese Cherry Blossom,Lotion,18.29,67,1225.43,3.5,Negative,US,27-07-2024
B1223,Mahogany Teakwood,Candle,6.97,103,717.91,4.7,Positive,US,13-04-2024
B1224,A Thousand Wishes,Mist,11.68,129,1506.72,4.6,Positive,India,25-06-2024
B1225,Gingham Love,Mist,13.27,126,1672.02,3.8,Neutral,UK,03-07-2024
B1226,Into the Night,Mist,14.01,71,994.71,3.9,Positive,Australia,10-03-2024
B1227,Peach Bellini,Hand Soap,19.87,138,2742.06,3.8,Neutral,Canada,20-04-2024
B1228,Into the Night,Mist,6.98,97,677.06,3.6,Positive,US,27-06-2024
B1229,Dark Kiss,Shower Gel,28.13,168,4725.84,4.8,Positive,UK,23-01-2024
B1230,Champagne Toast,Candle,19.9,92,1830.8,4.6,Positive,Australia,07-04-2024
B1231,Gingham Love,Mist,9.54,71,677.34,3,Neutral,Canada,11-03-2024
B1232,Champagne Toast,Candle,24.42,160,3907.2,5,Positive,US,08-04-2024
B1233,Into the Night,Mist,29.94,77,2305.38,4.3,Positive,Canada,04-03-2024
B1234,Kitchen Lemon,Hand Soap,12.52,91,1139.32,4.8,Positive,US,26-07-2024
B1235,Peach Bellini,Hand Soap,15.32,178,2726.96,4.5,Positive,US,23-06-2024
B1236,Aromatherapy Eucalyptus,Lotion,21.14,197,4164.58,3.2,Negative,UK,29-07-2024
B1237,Mahogany Teakwood,Candle,28.3,30,849,3.7,Positive,India,24-01-2024
B1238,Gingham Love,Mist,8.91,102,908.82,4.6,Positive,Canada,08-07-2024
B1239,Peach Bellini,Hand Soap,24.94,76,1895.44,3.5,Positive,Australia,22-06-2024
B1240,Warm Vanilla Sugar,Lotion,17.43,174,3032.82,4.9,Neutral,Germany,27-07-2024
B1241,Aromatherapy Eucalyptus,Lotion,18.23,97,1768.31,4.8,Neutral,Australia,26-02-2024
B1242,Crisp Morning Air,Hand Soap,8.3,120,996,3.8,Positive,Canada,18-02-2024
B1243,Kitchen Lemon,Hand Soap,7.79,25,194.75,4.3,Positive,Germany,14-07-2024
B1244,Into the Night,Mist,25.34,147,3724.98,3.1,Negative,UK,04-04-2024
B1245,Sweet Pea,Shower Gel,29.6,19,562.4,3.1,Positive,Canada,23-06-2024
B1246,Mahogany Teakwood,Candle,12.73,91,1158.43,3.9,Neutral,US,19-02-2024
B1247,Kitchen Lemon,Hand Soap,20.11,68,1367.48,4.9,Positive,Canada,01-02-2024
B1248,Peach Bellini,Hand Soap,25.15,187,4703.05,3.2,Negative,Canada,09-01-2024
B1249,Warm Vanilla Sugar,Lotion,14.45,98,1416.1,3.7,Positive,Australia,17-07-2024
B1250,Fresh Balsam,Candle,5.67,175,992.25,3.4,Neutral,Canada,04-05-2024
B1251,Into the Night,Mist,22.98,167,3837.66,3.7,Neutral,Germany,17-06-2024
B1252,Mahogany Teakwood,Candle,8.71,48,418.08,4.3,Neutral,Canada,23-04-2024
B1253,Ocean,Shower Gel,27.34,164,4483.76,4.2,Positive,Australia,03-04-2024
B1254,Champagne Toast,Candle,10.64,68,723.52,3.8,Positive,US,30-03-2024
B1255,Crisp Morning Air,Hand Soap,7.29,22,160.38,4.1,Positive,Canada,10-05-2024
B1256,Peach Bellini,Hand Soap,17.45,40,698,4.5,Neutral,Australia,21-02-2024
B1257,Warm Vanilla Sugar,Lotion,5.35,41,219.35,3.3,Positive,India,14-06-2024
B1258,Fresh Balsam,Candle,21.94,171,3751.74,4.9,Neutral,Germany,06-05-2024
B1259,Peach Bellini,Hand Soap,24.05,146,3511.3,4.7,Neutral,Canada,02-05-2024
B1260,Gingham Love,Mist,23.84,43,1025.12,3.3,Negative,Germany,25-02-2024
B1261,Mahogany Teakwood,Candle,28.81,192,5531.52,4,Positive,India,12-07-2024
B1262,Gingham Love,Mist,29.93,98,2933.14,4.1,Positive,India,08-07-2024
B1263,Fresh Balsam,Candle,25.39,185,4697.15,4.3,Positive,UK,06-07-2024
B1264,Kitchen Lemon,Hand Soap,14.43,168,2424.24,5,Positive,Germany,05-04-2024
B1265,Japanese Cherry Blossom,Lotion,11.06,172,1902.32,4.6,Positive,Canada,23-07-2024
B1266,Aromatherapy Eucalyptus,Lotion,7.87,24,188.88,3.5,Positive,UK,05-05-2024
B1267,Warm Vanilla Sugar,Lotion,5.16,181,933.96,3.6,Neutral,US,19-03-2024
B1268,Dark Kiss,Shower Gel,8.71,178,1550.38,3.1,Neutral,Australia,14-02-2024
B1269,Aromatherapy Eucalyptus,Lotion,24.61,179,4405.19,3.8,Positive,Australia,03-07-2024
B1270,Gingham Love,Mist,6.58,197,1296.26,3.6,Positive,UK,02-04-2024
B1271,A Thousand Wishes,Mist,6.82,54,368.28,4.9,Positive,US,04-04-2024
B1272,Peach Bellini,Hand Soap,11.69,29,339.01,4.1,Negative,UK,28-03-2024
B1273,Crisp Morning Air,Hand Soap,5.42,181,981.02,3.2,Neutral,Canada,31-05-2024
B1274,Dark Kiss,Shower Gel,16.27,137,2228.99,3.7,Positive,US,02-05-2024
B1275,Mahogany Teakwood,Candle,11.34,121,1372.14,5,Positive,India,19-01-2024
B1276,Kitchen Lemon,Hand Soap,8.4,179,1503.6,3.2,Positive,India,21-02-2024
B1277,Fresh Balsam,Candle,15.75,168,2646,3.8,Positive,Australia,14-06-2024
B1278,Kitchen Lemon,Hand Soap,19.16,143,2739.88,3.9,Positive,Australia,19-04-2024
B1279,Kitchen Lemon,Hand Soap,7,164,1148,5,Positive,Germany,22-04-2024
B1280,Peach Bellini,Hand Soap,24.12,127,3063.24,4.9,Positive,India,15-05-2024
B1281,Dark Kiss,Shower Gel,21.22,117,2482.74,3.7,Neutral,Germany,23-02-2024
B1282,Sweet Pea,Shower Gel,22.32,61,1361.52,3.2,Positive,Australia,16-07-2024
B1283,Gingham Love,Mist,9.71,141,1369.11,4.3,Neutral,UK,12-06-2024
B1284,Mahogany Teakwood,Candle,8.12,21,170.52,3.3,Positive,US,31-03-2024
B1285,Gingham Love,Mist,25.19,79,1990.01,5,Positive,UK,26-04-2024
B1286,Kitchen Lemon,Hand Soap,22.77,10,227.7,3.3,Negative,Australia,28-04-2024
B1287,Gingham Love,Mist,18.62,121,2253.02,4,Positive,India,24-04-2024
B1288,Crisp Morning Air,Hand Soap,27.12,32,867.84,3.8,Positive,Australia,29-03-2024
B1289,Japanese Cherry Blossom,Lotion,26.45,18,476.1,3,Positive,Germany,21-03-2024
B1290,Champagne Toast,Candle,9.98,160,1596.8,4.5,Negative,Australia,24-05-2024
B1291,Ocean,Shower Gel,29.07,122,3546.54,3.2,Neutral,Germany,24-05-2024
B1292,Into the Night,Mist,19.23,107,2057.61,3.4,Positive,UK,26-06-2024
B1293,Dark Kiss,Shower Gel,22.98,55,1263.9,3.7,Positive,Canada,15-05-2024
B1294,Crisp Morning Air,Hand Soap,21.86,119,2601.34,3.6,Negative,India,21-03-2024
B1295,A Thousand Wishes,Mist,20.52,153,3139.56,4.7,Neutral,Australia,05-06-2024
B1296,Gingham Love,Mist,15.35,121,1857.35,3.5,Negative,UK,11-07-2024
B1297,A Thousand Wishes,Mist,10.54,191,2013.14,3.5,Positive,India,19-03-2024
B1298,Japanese Cherry Blossom,Lotion,19.23,164,3153.72,4.2,Neutral,Germany,03-03-2024
B1299,Gingham Love,Mist,19.46,82,1595.72,3.5,Neutral,UK,14-04-2024
B1300,Aromatherapy Eucalyptus,Lotion,23.98,178,4268.44,4.4,Positive,US,27-02-2024
B1301,Dark Kiss,Shower Gel,17.51,42,735.42,4.2,Positive,India,25-02-2024
B1302,Sweet Pea,Shower Gel,24.26,143,3469.18,4.2,Negative,Canada,26-01-2024
B1303,Mahogany Teakwood,Candle,29.18,156,4552.08,3.9,Positive,US,14-02-2024
B1304,Kitchen Lemon,Hand Soap,16.97,87,1476.39,4.8,Positive,UK,19-02-2024
B1305,Crisp Morning Air,Hand Soap,13.42,159,2133.78,3.3,Neutral,Canada,10-01-2024
B1306,Warm Vanilla Sugar,Lotion,12.54,155,1943.7,3.9,Positive,Canada,17-01-2024
B1307,Ocean,Shower Gel,19.16,17,325.72,3.3,Neutral,US,01-04-2024
B1308,Mahogany Teakwood,Candle,10.1,128,1292.8,3.7,Positive,India,01-04-2024
B1309,Dark Kiss,Shower Gel,9.76,159,1551.84,3.7,Positive,US,30-04-2024
B1310,Dark Kiss,Shower Gel,29.27,30,878.1,4.8,Positive,UK,18-01-2024
B1311,A Thousand Wishes,Mist,12.46,76,946.96,4.4,Positive,US,26-02-2024
B1312,Warm Vanilla Sugar,Lotion,28.36,150,4254,3.7,Neutral,Canada,16-03-2024
B1313,Champagne Toast,Candle,8.94,181,1618.14,4.5,Positive,Canada,04-03-2024
B1314,Gingham Love,Mist,12.32,77,948.64,3.8,Positive,UK,05-01-2024
B1315,Fresh Balsam,Candle,16.27,158,2570.66,3.8,Neutral,Germany,21-06-2024
B1316,Peach Bellini,Hand Soap,25.78,18,464.04,4.1,Negative,UK,15-06-2024
B1317,Fresh Balsam,Candle,26.51,107,2836.57,4.5,Negative,Germany,09-02-2024
B1318,Aromatherapy Eucalyptus,Lotion,21.57,134,2890.38,3.9,Positive,UK,29-04-2024
B1319,Mahogany Teakwood,Candle,12.55,91,1142.05,3.1,Positive,UK,22-07-2024
B1320,Warm Vanilla Sugar,Lotion,9.05,153,1384.65,4.2,Positive,UK,10-04-2024
B1321,Champagne Toast,Candle,23.79,196,4662.84,4.7,Negative,Canada,10-02-2024
B1322,Mahogany Teakwood,Candle,18.01,49,882.49,4.2,Positive,US,04-02-2024
B1323,Champagne Toast,Candle,15.03,37,556.11,3.4,Neutral,US,28-02-2024
B1324,Mahogany Teakwood,Candle,11.34,129,1462.86,3.9,Neutral,Germany,01-02-2024
B1325,Crisp Morning Air,Hand Soap,14.13,12,169.56,3.9,Positive,Australia,17-07-2024
B1326,Sweet Pea,Shower Gel,13.68,90,1231.2,3.5,Neutral,UK,14-02-2024
B1327,Into the Night,Mist,6.4,54,345.6,4.8,Neutral,UK,22-05-2024
B1328,Kitchen Lemon,Hand Soap,10.87,65,706.55,3.5,Negative,Canada,21-07-2024
B1329,Warm Vanilla Sugar,Lotion,18.5,127,2349.5,3.1,Negative,Germany,28-05-2024
B1330,Warm Vanilla Sugar,Lotion,16.36,51,834.36,4.9,Positive,UK,03-02-2024
B1331,Japanese Cherry Blossom,Lotion,6.46,194,1253.24,3.8,Neutral,India,18-06-2024
B1332,Peach Bellini,Hand Soap,24.4,36,878.4,4.7,Positive,Germany,11-06-2024
B1333,Crisp Morning Air,Hand Soap,25.62,115,2946.3,3.2,Neutral,Canada,02-06-2024
B1334,Into the Night,Mist,14.66,173,2536.18,4.1,Positive,Canada,22-04-2024
B1335,Peach Bellini,Hand Soap,8.71,139,1210.69,4.7,Positive,UK,09-02-2024
B1336,Ocean,Shower Gel,25.07,159,3986.13,4.6,Positive,India,10-04-2024
B1337,A Thousand Wishes,Mist,11.37,139,1580.43,4.4,Positive,Australia,04-03-2024
B1338,Fresh Balsam,Candle,9.69,156,1511.64,4.5,Positive,US,17-02-2024
B1339,Mahogany Teakwood,Candle,7.15,22,157.3,3.2,Positive,US,11-05-2024
B1340,Fresh Balsam,Candle,13.67,186,2542.62,4.1,Neutral,India,09-07-2024
B1341,Aromatherapy Eucalyptus,Lotion,27.91,28,781.48,3.9,Positive,UK,04-05-2024
B1342,Aromatherapy Eucalyptus,Lotion,28.31,163,4614.53,3.3,Positive,India,07-06-2024
B1343,A Thousand Wishes,Mist,13.87,163,2260.81,3.6,Neutral,US,14-07-2024
B1344,Kitchen Lemon,Hand Soap,9.32,46,428.72,4.8,Negative,UK,10-07-2024
B1345,Mahogany Teakwood,Candle,18.94,56,1060.64,3.3,Positive,Canada,15-03-2024
B1346,Mahogany Teakwood,Candle,14.39,106,1525.34,4.4,Positive,India,07-03-2024
B1347,Kitchen Lemon,Hand Soap,27.72,199,5516.28,4.5,Positive,Canada,28-07-2024
B1348,Champagne Toast,Candle,12.36,123,1520.28,4.8,Neutral,India,19-03-2024
B1349,Dark Kiss,Shower Gel,17.71,158,2798.18,4.8,Positive,US,28-04-2024
B1350,Mahogany Teakwood,Candle,26.5,167,4425.5,4.4,Neutral,UK,24-06-2024
B1351,Aromatherapy Eucalyptus,Lotion,24.15,90,2173.5,3.4,Positive,UK,07-05-2024
B1352,Sweet Pea,Shower Gel,27.59,111,3062.49,3.9,Positive,India,10-02-2024
B1353,Gingham Love,Mist,10.83,57,617.31,3.9,Positive,Canada,22-03-2024
B1354,Champagne Toast,Candle,19.18,14,268.52,3.8,Neutral,India,30-03-2024
B1355,Warm Vanilla Sugar,Lotion,25.24,44,1110.56,3.1,Positive,Canada,04-07-2024
B1356,Fresh Balsam,Candle,12.15,28,340.2,3.6,Neutral,Australia,15-07-2024
B1357,Mahogany Teakwood,Candle,8.79,91,799.89,3.6,Positive,Australia,28-05-2024
B1358,Champagne Toast,Candle,11.11,181,2010.91,4.4,Positive,Canada,14-04-2024
B1359,Sweet Pea,Shower Gel,12.42,56,695.52,3.1,Positive,Germany,26-03-2024
B1360,A Thousand Wishes,Mist,17.86,175,3125.5,4.3,Positive,Canada,19-02-2024
B1361,Warm Vanilla Sugar,Lotion,21.37,20,427.4,3.1,Positive,Germany,27-02-2024
B1362,Mahogany Teakwood,Candle,25.47,31,789.57,3.4,Positive,US,14-02-2024
B1363,A Thousand Wishes,Mist,12.4,179,2219.6,4.8,Positive,India,05-04-2024
B1364,Champagne Toast,Candle,18.59,147,2732.73,4,Positive,US,03-01-2024
B1365,Ocean,Shower Gel,18.27,77,1406.79,4.1,Positive,UK,20-03-2024
B1366,Fresh Balsam,Candle,5.02,109,547.18,3.4,Negative,Australia,07-05-2024
B1367,Dark Kiss,Shower Gel,11.11,90,999.9,4,Neutral,Germany,09-04-2024
B1368,Crisp Morning Air,Hand Soap,28.64,112,3207.68,4.5,Neutral,India,31-01-2024
B1369,Peach Bellini,Hand Soap,8.23,85,699.55,4.3,Positive,Germany,06-02-2024
B1370,Kitchen Lemon,Hand Soap,9.48,59,559.32,3.4,Positive,US,17-01-2024
B1371,Into the Night,Mist,20.29,146,2962.34,3.4,Negative,Germany,13-03-2024
B1372,Peach Bellini,Hand Soap,27.93,155,4329.15,4.5,Neutral,US,29-01-2024
B1373,Peach Bellini,Hand Soap,16.16,114,1842.24,4.2,Positive,UK,05-06-2024
B1374,Sweet Pea,Shower Gel,18.17,176,3197.92,3.3,Positive,Germany,29-01-2024
B1375,Ocean,Shower Gel,6.43,120,771.6,3.8,Positive,Germany,25-06-2024
B1376,Fresh Balsam,Candle,5.05,11,55.55,3.7,Positive,India,11-02-2024
B1377,Into the Night,Mist,18.6,58,1078.8,4.7,Positive,US,10-06-2024
B1378,Into the Night,Mist,11.75,145,1703.75,4.8,Positive,UK,01-01-2024
B1379,Sweet Pea,Shower Gel,9.05,116,1049.8,4.7,Positive,India,17-06-2024
B1380,Ocean,Shower Gel,6.49,111,720.39,4.1,Positive,Australia,29-07-2024
B1381,Kitchen Lemon,Hand Soap,26.44,55,1454.2,4.7,Negative,India,22-02-2024
B1382,Dark Kiss,Shower Gel,21.83,62,1353.46,3.4,Positive,US,10-07-2024
B1383,Dark Kiss,Shower Gel,20.87,171,3568.77,4.9,Negative,Australia,11-07-2024
B1384,Champagne Toast,Candle,16.37,73,1195.01,3.9,Positive,US,17-07-2024
B1385,Warm Vanilla Sugar,Lotion,9.75,179,1745.25,4,Positive,Germany,27-02-2024
B1386,Ocean,Shower Gel,7.48,148,1107.04,4.7,Neutral,UK,27-02-2024
B1387,Champagne Toast,Candle,23.43,196,4592.28,4.7,Positive,Germany,24-03-2024
B1388,Japanese Cherry Blossom,Lotion,28.82,133,3833.06,4,Positive,Australia,12-01-2024
B1389,A Thousand Wishes,Mist,9.18,172,1578.96,4.8,Positive,Germany,26-01-2024
B1390,Into the Night,Mist,24.26,169,4099.94,3.3,Positive,US,14-04-2024
B1391,Peach Bellini,Hand Soap,22.37,100,2237,4.9,Positive,Germany,16-05-2024
B1392,Fresh Balsam,Candle,22.32,99,2209.68,4.3,Positive,US,21-06-2024
B1393,Fresh Balsam,Candle,14.77,104,1536.08,4.4,Neutral,Australia,16-05-2024
B1394,Fresh Balsam,Candle,26.75,157,4199.75,4.7,Positive,Canada,24-04-2024
B1395,A Thousand Wishes,Mist,17.68,154,2722.72,4.8,Positive,Canada,24-03-2024
B1396,Dark Kiss,Shower Gel,21.78,170,3702.6,4.3,Neutral,UK,07-07-2024
B1397,Fresh Balsam,Candle,26.54,15,398.1,3.9,Positive,India,06-02-2024
B1398,Crisp Morning Air,Hand Soap,19.76,87,1719.12,3.1,Positive,Australia,07-06-2024
B1399,Kitchen Lemon,Hand Soap,19.06,151,2878.06,4.6,Positive,Germany,24-06-2024
B1400,Crisp Morning Air,Hand Soap,18.98,185,3511.3,4.2,Positive,UK,13-04-2024
B1401,Aromatherapy Eucalyptus,Lotion,9.84,165,1623.6,4.6,Neutral,Australia,29-01-2024
B1402,Kitchen Lemon,Hand Soap,12.22,127,1551.94,4,Positive,Australia,22-02-2024
B1403,Sweet Pea,Shower Gel,25.21,37,932.77,5,Positive,India,29-05-2024
B1404,Japanese Cherry Blossom,Lotion,12.25,12,147,4.6,Positive,India,12-06-2024
B1405,Kitchen Lemon,Hand Soap,13.17,53,698.01,3.2,Neutral,Canada,09-01-2024
B1406,Kitchen Lemon,Hand Soap,29.03,20,580.6,3.8,Positive,US,03-06-2024
B1407,Aromatherapy Eucalyptus,Lotion,9.48,146,1384.08,4.7,Positive,Canada,27-01-2024
B1408,Aromatherapy Eucalyptus,Lotion,26.93,156,4201.08,4.1,Neutral,US,24-07-2024
B1409,Gingham Love,Mist,12.63,148,1869.24,4.1,Positive,Australia,07-07-2024
B1410,A Thousand Wishes,Mist,29.87,151,4510.37,3.7,Negative,US,01-03-2024
B1411,Champagne Toast,Candle,24.71,13,321.23,3.1,Positive,UK,22-06-2024
B1412,Peach Bellini,Hand Soap,15.08,161,2427.88,4.8,Neutral,Germany,01-04-2024
B1413,Mahogany Teakwood,Candle,27.78,101,2805.78,3.8,Positive,India,07-03-2024
B1414,Champagne Toast,Candle,29.47,180,5304.6,4.7,Negative,Australia,20-04-2024
B1415,Ocean,Shower Gel,17.57,132,2319.24,4.8,Negative,US,16-06-2024
B1416,Dark Kiss,Shower Gel,9.05,174,1574.7,4.6,Positive,Canada,10-06-2024
B1417,Crisp Morning Air,Hand Soap,27.21,41,1115.61,3.1,Positive,UK,16-03-2024
B1418,Into the Night,Mist,20.04,21,420.84,3.8,Positive,Australia,28-03-2024
B1419,Dark Kiss,Shower Gel,25.46,105,2673.3,3.3,Negative,Canada,06-04-2024
B1420,Mahogany Teakwood,Candle,13.09,98,1282.82,4.2,Positive,Canada,02-05-2024
B1421,Gingham Love,Mist,24.2,57,1379.4,4.9,Positive,US,04-06-2024
B1422,Into the Night,Mist,10.39,172,1787.08,4.3,Positive,US,22-07-2024
B1423,Gingham Love,Mist,12.68,109,1382.12,3.6,Positive,UK,20-07-2024
B1424,A Thousand Wishes,Mist,10.57,121,1278.97,3.7,Positive,Canada,29-07-2024
B1425,Ocean,Shower Gel,12.81,135,1729.35,4.7,Negative,UK,14-03-2024
B1426,Into the Night,Mist,7.54,189,1425.06,4.7,Neutral,US,15-01-2024
B1427,Champagne Toast,Candle,8.19,57,466.83,4.9,Negative,Germany,18-01-2024
B1428,Kitchen Lemon,Hand Soap,28.08,173,4857.84,3.3,Negative,Canada,06-05-2024
B1429,Crisp Morning Air,Hand Soap,18.4,149,2741.6,4.5,Positive,UK,22-05-2024
B1430,A Thousand Wishes,Mist,13.12,56,734.72,4.2,Positive,UK,23-06-2024
B1431,Fresh Balsam,Candle,26.48,35,926.8,3.8,Negative,Australia,24-03-2024
B1432,A Thousand Wishes,Mist,7.1,27,191.7,3.1,Negative,Germany,15-05-2024
B1433,Japanese Cherry Blossom,Lotion,12.71,33,419.43,3.5,Positive,Australia,09-03-2024
B1434,Champagne Toast,Candle,20.97,101,2117.97,4.5,Positive,Germany,15-05-2024
B1435,Into the Night,Mist,25.83,128,3306.24,3.2,Positive,India,28-06-2024
B1436,Kitchen Lemon,Hand Soap,11.5,164,1886,3.4,Positive,India,05-05-2024
B1437,Ocean,Shower Gel,10.56,41,432.96,4.1,Positive,US,20-07-2024
B1438,Mahogany Teakwood,Candle,25.64,143,3666.52,4.8,Negative,US,19-04-2024
B1439,Dark Kiss,Shower Gel,17.65,54,953.1,4.6,Positive,Canada,31-03-2024
B1440,Peach Bellini,Hand Soap,16.88,12,202.56,3.6,Positive,UK,17-02-2024
B1441,Japanese Cherry Blossom,Lotion,9.54,123,1173.42,4.4,Positive,Canada,18-06-2024
B1442,A Thousand Wishes,Mist,10.66,141,1503.06,3.1,Positive,UK,28-01-2024
B1443,Peach Bellini,Hand Soap,16.96,84,1424.64,3.6,Positive,Germany,23-01-2024
B1444,Crisp Morning Air,Hand Soap,23.56,51,1201.56,4.2,Positive,UK,17-01-2024
B1445,Mahogany Teakwood,Candle,25.34,44,1114.96,4.2,Positive,Germany,06-04-2024
B1446,Crisp Morning Air,Hand Soap,29.29,97,2841.13,3.1,Positive,US,29-05-2024
B1447,Warm Vanilla Sugar,Lotion,6.21,162,1006.02,4.1,Positive,US,27-05-2024
B1448,Ocean,Shower Gel,25.82,185,4776.7,4.4,Positive,US,29-06-2024
B1449,Sweet Pea,Shower Gel,15.24,143,2179.32,3.6,Positive,UK,15-06-2024
B1450,Crisp Morning Air,Hand Soap,23.4,141,3299.4,4.6,Positive,Germany,11-07-2024
B1451,Sweet Pea,Shower Gel,16.45,104,1710.8,3.9,Positive,Australia,04-04-2024
B1452,A Thousand Wishes,Mist,22.75,99,2252.25,4.5,Positive,Germany,12-05-2024
B1453,Aromatherapy Eucalyptus,Lotion,6.28,46,288.88,3.1,Neutral,Germany,28-04-2024
B1454,Sweet Pea,Shower Gel,21.51,179,3850.29,4.7,Neutral,Canada,28-07-2024
B1455,A Thousand Wishes,Mist,18.51,173,3202.23,4.2,Neutral,Australia,21-01-2024
B1456,Japanese Cherry Blossom,Lotion,23.77,145,3446.65,3.6,Negative,US,25-03-2024
B1457,Into the Night,Mist,15.64,50,782,4,Positive,US,13-05-2024
B1458,Warm Vanilla Sugar,Lotion,23.15,173,4004.95,3.1,Positive,Australia,28-03-2024
B1459,Ocean,Shower Gel,24.38,157,3827.66,3.5,Negative,India,05-05-2024
B1460,Japanese Cherry Blossom,Lotion,28.63,96,2748.48,4.2,Neutral,Germany,06-01-2024
B1461,Sweet Pea,Shower Gel,27.92,194,5416.48,4.1,Neutral,Australia,27-01-2024
B1462,Peach Bellini,Hand Soap,6.17,90,555.3,3.3,Neutral,India,18-04-2024
B1463,Mahogany Teakwood,Candle,25.58,105,2685.9,3.2,Neutral,Germany,21-03-2024
B1464,Sweet Pea,Shower Gel,23.77,194,4611.38,3.9,Neutral,Germany,15-07-2024
B1465,Into the Night,Mist,8.16,111,905.76,3,Neutral,India,01-02-2024
B1466,Fresh Balsam,Candle,7,73,511,4.9,Positive,Australia,26-05-2024
B1467,Into the Night,Mist,21.16,90,1904.4,3.7,Positive,US,19-04-2024
B1468,Ocean,Shower Gel,22.25,93,2069.25,4.7,Neutral,Germany,08-05-2024
